Element, float4.x, float4.y, float4.z, float4.w
2133,  0.0293,  0.05859,  0.00098,  0.81445
2134,  0.35183,  0.10082,  0.45015,  5.75
2135,  1.10011,  0.51493,  0.41859,  0.00
2136,  0.8193,  0.92765,  0.91173, -5.75
2137, -0.55476, -0.12565, -0.28301,  0.28209
2138,  0.00,  0.00,  0.00,  0.00
2139,  0.00,  0.00,  0.00,  0.00
2140,  0.00,  0.00,  0.00,  0.00
2141,  0.00,  0.00,  0.00,  0.00
2142,  0.00,  0.00,  0.00,  0.00
2143,  0.00,  0.00,  0.00,  0.00
2144,  0.00,  0.00,  0.00,  0.00
2145,  0.00,  1.00,  1.00,  1.00
2146,  20.00,  20.00,  20.00,  20.00
2147,  0.0293,  0.05859,  0.81348,  0.50195
2148,  0.0293,  0.05859,  0.00098,  0.87695
2149,  0.28306,  0.07061,  0.41092,  5.75
2150,  1.08371,  0.43963,  0.48034,  0.00
2151,  0.81769,  0.95786,  0.95126, -5.75
2152, -0.55573, -0.07927, -0.30855,  0.28209
2153,  0.00,  0.00,  0.00,  0.00
2154,  0.00,  0.00,  0.00,  0.00
2155,  0.00,  0.00,  0.00,  0.00
2156,  0.00,  0.00,  0.00,  0.00
2157,  0.00,  0.00,  0.00,  0.00
2158,  0.00,  0.00,  0.00,  0.00
2159,  0.00,  0.00,  0.00,  0.00
2160,  0.00,  1.00,  1.00,  1.00
2161,  20.00,  20.00,  20.00,  20.00
2162,  0.0293,  0.05859,  0.84473,  0.50195
2163,  0.0293,  0.05859,  0.00098,  0.93945
2164,  0.30562,  0.06812,  0.50231,  5.75
2165,  1.10971,  0.46519,  0.85248,  0.00
2166,  0.83097,  0.96035,  0.83569, -5.75
2167, -0.55574, -0.06115, -0.47905,  0.28209
2168,  0.00,  0.00,  0.00,  0.00
2169,  0.00,  0.00,  0.00,  0.00
2170,  0.00,  0.00,  0.00,  0.00
2171,  0.00,  0.00,  0.00,  0.00
2172,  0.00,  0.00,  0.00,  0.00
2173,  0.00,  0.00,  0.00,  0.00
2174,  0.00,  0.00,  0.00,  0.00
2175,  0.00,  0.00,  1.00,  1.00
2176,  20.00,  20.00,  20.00,  20.00
2177,  0.0293,  0.05859,  0.87598,  0.50195
2178,  0.0293,  0.05859,  0.03223,  0.50195
2179,  0.27666,  0.07023,  0.37783,  5.75
2180,  1.04676,  0.37999,  0.32335,  0.00
2181,  0.83097,  0.95824,  0.93046, -5.75
2182, -0.50383,  0.02335, -0.15184,  0.28209
2183,  0.00,  0.00,  0.00,  0.00
2184,  0.00,  0.00,  0.00,  0.00
2185,  0.00,  0.00,  0.00,  0.00
2186,  0.00,  0.00,  0.00,  0.00
2187,  0.00,  0.00,  0.00,  0.00
2188,  0.00,  0.00,  0.00,  0.00
2189,  0.00,  0.00,  0.00,  0.00
2190,  0.00,  1.00,  1.00,  1.00
2191,  20.00,  20.00,  20.00,  20.00
2192,  0.0293,  0.05859,  0.90723,  0.50195
2193,  0.0293,  0.05859,  0.03223,  0.56445
2194,  0.2695,  0.06996,  0.35975,  5.75
2195,  1.05878,  0.41357,  0.29857,  0.00
2196,  0.83097,  0.95851,  0.94854, -5.75
2197, -0.51766, -0.02859, -0.12359,  0.28209
2198,  0.00,  0.00,  0.00,  0.00
2199,  0.00,  0.00,  0.00,  0.00
2200,  0.00,  0.00,  0.00,  0.00
2201,  0.00,  0.00,  0.00,  0.00
2202,  0.00,  0.00,  0.00,  0.00
2203,  0.00,  0.00,  0.00,  0.00
2204,  0.00,  0.00,  0.00,  0.00
2205,  0.00,  1.00,  1.00,  1.00
2206,  20.00,  20.00,  20.00,  20.00
2207,  0.0293,  0.05859,  0.93848,  0.50195
2208,  0.0293,  0.05859,  0.03223,  0.62695
2209,  0.25206,  0.06165,  0.36273,  5.75
2210,  1.01505,  0.41121,  0.36481,  0.00
2211,  0.83101,  0.96681,  0.95146, -5.75
2212, -0.49691, -0.02805, -0.13243,  0.28209
2213,  0.00,  0.00,  0.00,  0.00
2214,  0.00,  0.00,  0.00,  0.00
2215,  0.00,  0.00,  0.00,  0.00
2216,  0.00,  0.00,  0.00,  0.00
2217,  0.00,  0.00,  0.00,  0.00
2218,  0.00,  0.00,  0.00,  0.00
2219,  0.00,  0.00,  0.00,  0.00
2220,  0.00,  0.00,  1.00,  1.00
2221,  20.00,  20.00,  20.00,  20.00
2222,  0.0293,  0.05859,  0.96973,  0.50195
2223,  0.0293,  0.05859,  0.03223,  0.68945
2224,  0.29514,  0.07363,  0.40998,  5.75
2225,  1.01093,  0.37603,  0.30585,  0.00
2226,  0.83098,  0.95484,  0.89831, -5.75
2227, -0.49723,  0.00285, -0.03843,  0.28209
2228,  0.00,  0.00,  0.00,  0.00
2229,  0.00,  0.00,  0.00,  0.00
2230,  0.00,  0.00,  0.00,  0.00
2231,  0.00,  0.00,  0.00,  0.00
2232,  0.00,  0.00,  0.00,  0.00
2233,  0.00,  0.00,  0.00,  0.00
2234,  0.00,  0.00,  0.00,  0.00
2235,  0.00,  1.00,  1.00,  1.00
2236,  20.00,  20.00,  20.00,  20.00
2237,  0.0293,  0.05859,  0.81348,  0.25195
2238,  0.0293,  0.05859,  0.71973,  0.12695
2239,  0.67035,  0.17538,  0.88878,  5.75
2240,  0.65134,  0.72494,  1.04835,  0.00
2241,  0.86844,  0.83846,  0.39581, -5.75
2242, -0.4346, -0.43633, -0.53288,  0.28209
2243,  0.00,  0.00,  0.00,  0.00
2244,  0.00,  0.00,  0.00,  0.00
2245,  0.00,  0.00,  0.00,  0.00
2246,  0.00,  0.00,  0.00,  0.00
2247,  0.00,  0.00,  0.00,  0.00
2248,  0.00,  0.00,  0.00,  0.00
2249,  0.00,  0.00,  0.00,  0.00
2250,  0.00,  1.00,  1.00,  1.00
2251,  20.00,  20.00,  20.00,  20.00
2252,  0.0293,  0.05859,  0.75098,  0.56445
2253,  0.0293,  0.05859,  0.03223,  0.75195
2254,  0.28738,  0.08341,  0.359,  5.75
2255,  1.09344,  0.48845,  0.36941,  0.00
2256,  0.83097,  0.94506,  0.9719, -5.75
2257, -0.54916, -0.10138, -0.17945,  0.28209
2258,  0.00,  0.00,  0.00,  0.00
2259,  0.00,  0.00,  0.00,  0.00
2260,  0.00,  0.00,  0.00,  0.00
2261,  0.00,  0.00,  0.00,  0.00
2262,  0.00,  0.00,  0.00,  0.00
2263,  0.00,  0.00,  0.00,  0.00
2264,  0.00,  0.00,  0.00,  0.00
2265,  0.00,  1.00,  1.00,  1.00
2266,  20.00,  20.00,  20.00,  20.00
2267,  0.0293,  0.05859,  0.75098,  0.62695
2268,  0.0293,  0.05859,  0.03223,  0.81445
2269,  0.27388,  0.07708,  0.33354,  5.75
2270,  1.0912,  0.47587,  0.34267,  0.00
2271,  0.83098,  0.95139,  0.97474, -5.75
2272, -0.55128, -0.11837, -0.1355,  0.28209
2273,  0.00,  0.00,  0.00,  0.00
2274,  0.00,  0.00,  0.00,  0.00
2275,  0.00,  0.00,  0.00,  0.00
2276,  0.00,  0.00,  0.00,  0.00
2277,  0.00,  0.00,  0.00,  0.00
2278,  0.00,  0.00,  0.00,  0.00
2279,  0.00,  0.00,  0.00,  0.00
2280,  0.00,  1.00,  1.00,  1.00
2281,  20.00,  20.00,  20.00,  20.00
2282,  0.0293,  0.05859,  0.75098,  0.68945
2283,  0.0293,  0.05859,  0.03223,  0.87695
2284,  0.26036,  0.05859,  0.43232,  5.75
2285,  1.05769,  0.45527,  0.43723,  0.00
2286,  0.83097,  0.97397,  0.89051, -5.75
2287, -0.53406, -0.06865, -0.25653,  0.28209
2288,  0.00,  0.00,  0.00,  0.00
2289,  0.00,  0.00,  0.00,  0.00
2290,  0.00,  0.00,  0.00,  0.00
2291,  0.00,  0.00,  0.00,  0.00
2292,  0.00,  0.00,  0.00,  0.00
2293,  0.00,  0.00,  0.00,  0.00
2294,  0.00,  0.00,  0.00,  0.00
2295,  0.00,  1.00,  1.00,  1.00
2296,  20.00,  20.00,  20.00,  20.00
2297,  0.0293,  0.05859,  0.75098,  0.75195
2298,  0.0293,  0.05859,  0.03223,  0.93945
2299,  0.23128,  0.06354,  0.34087,  5.75
2300,  1.06621,  0.31659,  0.41671,  0.00
2301,  0.831,  0.96492,  0.98666, -5.75
2302, -0.5451,  0.04626, -0.26584,  0.28209
2303,  0.00,  0.00,  0.00,  0.00
2304,  0.00,  0.00,  0.00,  0.00
2305,  0.00,  0.00,  0.00,  0.00
2306,  0.00,  0.00,  0.00,  0.00
2307,  0.00,  0.00,  0.00,  0.00
2308,  0.00,  0.00,  0.00,  0.00
2309,  0.00,  0.00,  0.00,  0.00
2310,  0.00,  1.00,  1.00,  1.00
2311,  20.00,  20.00,  20.00,  20.00
2312,  0.0293,  0.05859,  0.75098,  0.81445
2313,  0.0293,  0.05859,  0.06348,  0.50195
2314,  0.28312,  0.07006,  0.42107,  5.75
2315,  1.09205,  0.35425,  0.41684,  0.00
2316,  0.82243,  0.95841,  0.93522, -5.75
2317, -0.55678,  0.0131, -0.24708,  0.28209
2318,  0.00,  0.00,  0.00,  0.00
2319,  0.00,  0.00,  0.00,  0.00
2320,  0.00,  0.00,  0.00,  0.00
2321,  0.00,  0.00,  0.00,  0.00
2322,  0.00,  0.00,  0.00,  0.00
2323,  0.00,  0.00,  0.00,  0.00
2324,  0.00,  0.00,  0.00,  0.00
2325,  0.00,  1.00,  1.00,  1.00
2326,  20.00,  20.00,  20.00,  20.00
2327,  0.0293,  0.05859,  0.75098,  0.87695
2328,  0.0293,  0.05859,  0.06348,  0.56445
2329,  0.26929,  0.06577,  0.40841,  5.75
2330,  1.06094,  0.37274,  0.42801,  0.00
2331,  0.8287,  0.96281,  0.93224, -5.75
2332, -0.53397,  0.01862, -0.24265,  0.28209
2333,  0.00,  0.00,  0.00,  0.00
2334,  0.00,  0.00,  0.00,  0.00
2335,  0.00,  0.00,  0.00,  0.00
2336,  0.00,  0.00,  0.00,  0.00
2337,  0.00,  0.00,  0.00,  0.00
2338,  0.00,  0.00,  0.00,  0.00
2339,  0.00,  0.00,  0.00,  0.00
2340,  0.00,  0.00,  0.00,  1.00
2341,  20.00,  20.00,  20.00,  20.00
2342,  0.0293,  0.05859,  0.75098,  0.93945
2343,  0.0293,  0.05859,  0.06348,  0.62695
2344,  0.28134,  0.07808,  0.38666,  5.75
2345,  1.08007,  0.42568,  0.31991,  0.00
2346,  0.83101,  0.95038,  0.94669, -5.75
2347, -0.55965, -0.04404,  0.00635,  0.28209
2348,  0.00,  0.00,  0.00,  0.00
2349,  0.00,  0.00,  0.00,  0.00
2350,  0.00,  0.00,  0.00,  0.00
2351,  0.00,  0.00,  0.00,  0.00
2352,  0.00,  0.00,  0.00,  0.00
2353,  0.00,  0.00,  0.00,  0.00
2354,  0.00,  0.00,  0.00,  0.00
2355,  0.00,  0.00,  0.00,  1.00
2356,  20.00,  20.00,  20.00,  20.00
2357,  0.0293,  0.05859,  0.78223,  0.56445
2358,  0.0293,  0.05859,  0.06348,  0.68945
2359,  0.18496,  0.03962,  0.34929,  5.75
2360,  1.07965,  0.44888,  0.44822,  0.00
2361,  0.82588,  0.98884,  1.00, -5.75
2362, -0.56006, -0.01583, -0.14555,  0.28209
2363,  0.00,  0.00,  0.00,  0.00
2364,  0.00,  0.00,  0.00,  0.00
2365,  0.00,  0.00,  0.00,  0.00
2366,  0.00,  0.00,  0.00,  0.00
2367,  0.00,  0.00,  0.00,  0.00
2368,  0.00,  0.00,  0.00,  0.00
2369,  0.00,  0.00,  0.00,  0.00
2370,  0.00,  0.00,  0.00,  1.00
2371,  20.00,  20.00,  20.00,  20.00
2372,  0.0293,  0.05859,  0.81348,  0.56445
2373,  0.0293,  0.05859,  0.06348,  0.75195
2374,  0.18155,  0.03711,  0.36093,  5.75
2375,  1.06741,  0.59745,  0.45648,  0.00
2376,  0.81845,  0.99134,  1.00, -5.75
2377, -0.56129, -0.14804, -0.18891,  0.28209
2378,  0.00,  0.00,  0.00,  0.00
2379,  0.00,  0.00,  0.00,  0.00
2380,  0.00,  0.00,  0.00,  0.00
2381,  0.00,  0.00,  0.00,  0.00
2382,  0.00,  0.00,  0.00,  0.00
2383,  0.00,  0.00,  0.00,  0.00
2384,  0.00,  0.00,  0.00,  0.00
2385,  0.00,  0.00,  0.00,  1.00
2386,  20.00,  20.00,  20.00,  20.00
2387,  0.0293,  0.05859,  0.84473,  0.56445
2388,  0.0293,  0.05859,  0.06348,  0.81445
2389,  0.18322,  0.03563,  0.3637,  5.75
2390,  1.10465,  0.50533,  0.49085,  0.00
2391,  0.81678,  0.99283,  1.00, -5.75
2392, -0.56118, -0.05666, -0.21689,  0.28209
2393,  0.00,  0.00,  0.00,  0.00
2394,  0.00,  0.00,  0.00,  0.00
2395,  0.00,  0.00,  0.00,  0.00
2396,  0.00,  0.00,  0.00,  0.00
2397,  0.00,  0.00,  0.00,  0.00
2398,  0.00,  0.00,  0.00,  0.00
2399,  0.00,  0.00,  0.00,  0.00
2400,  0.00,  1.00,  1.00,  1.00
2401,  20.00,  20.00,  20.00,  20.00
2402,  0.0293,  0.05859,  0.84473,  0.25195
2403,  0.0293,  0.05859,  0.71973,  0.18945
2404,  0.69989,  0.18717,  0.90885,  5.75
2405,  0.56441,  0.77239,  1.04999,  0.00
2406,  0.86863,  0.82594,  0.37933, -5.75
2407, -0.44081, -0.45301, -0.53199,  0.28209
2408,  0.00,  0.00,  0.00,  0.00
2409,  0.00,  0.00,  0.00,  0.00
2410,  0.00,  0.00,  0.00,  0.00
2411,  0.00,  0.00,  0.00,  0.00
2412,  0.00,  0.00,  0.00,  0.00
2413,  0.00,  0.00,  0.00,  0.00
2414,  0.00,  0.00,  0.00,  0.00
2415,  0.00,  0.00,  0.00,  1.00
2416,  20.00,  20.00,  20.00,  20.00
2417,  0.0293,  0.05859,  0.87598,  0.56445
2418,  0.0293,  0.05859,  0.06348,  0.87695
2419,  0.22139,  0.05046,  0.3637,  5.75
2420,  1.08406,  0.55337,  0.54505,  0.00
2421,  0.81678,  0.97799,  1.00, -5.75
2422, -0.56268, -0.11294, -0.30324,  0.28209
2423,  0.00,  0.00,  0.00,  0.00
2424,  0.00,  0.00,  0.00,  0.00
2425,  0.00,  0.00,  0.00,  0.00
2426,  0.00,  0.00,  0.00,  0.00
2427,  0.00,  0.00,  0.00,  0.00
2428,  0.00,  0.00,  0.00,  0.00
2429,  0.00,  0.00,  0.00,  0.00
2430,  0.00,  0.00,  0.00,  1.00
2431,  20.00,  20.00,  20.00,  20.00
2432,  0.0293,  0.05859,  0.90723,  0.56445
2433,  0.0293,  0.05859,  0.06348,  0.93945
2434,  0.25486,  0.07567,  0.39747,  5.75
2435,  1.07657,  0.50391,  0.39013,  0.00
2436,  0.81678,  0.95279,  0.96622, -5.75
2437, -0.55914, -0.192, -0.1565,  0.28209
2438,  0.00,  0.00,  0.00,  0.00
2439,  0.00,  0.00,  0.00,  0.00
2440,  0.00,  0.00,  0.00,  0.00
2441,  0.00,  0.00,  0.00,  0.00
2442,  0.00,  0.00,  0.00,  0.00
2443,  0.00,  0.00,  0.00,  0.00
2444,  0.00,  0.00,  0.00,  0.00
2445,  0.00,  0.00,  0.00,  1.00
2446,  20.00,  20.00,  20.00,  20.00
2447,  0.0293,  0.05859,  0.93848,  0.56445
2448,  0.0293,  0.05859,  0.09473,  0.50195
2449,  0.37126,  0.1331,  0.37015,  5.75
2450,  1.08982,  0.41158,  0.41272,  0.00
2451,  0.8171,  0.89536,  0.99296, -5.75
2452, -0.56283, -0.05367, -0.12098,  0.28209
2453,  0.00,  0.00,  0.00,  0.00
2454,  0.00,  0.00,  0.00,  0.00
2455,  0.00,  0.00,  0.00,  0.00
2456,  0.00,  0.00,  0.00,  0.00
2457,  0.00,  0.00,  0.00,  0.00
2458,  0.00,  0.00,  0.00,  0.00
2459,  0.00,  0.00,  0.00,  0.00
2460,  0.00,  0.00,  0.00,  1.00
2461,  20.00,  20.00,  20.00,  20.00
2462,  0.0293,  0.05859,  0.96973,  0.56445
2463,  0.0293,  0.05859,  0.09473,  0.56445
2464,  0.33391,  0.10842,  0.39113,  5.75
2465,  1.09211,  0.35493,  0.40079,  0.00
2466,  0.81973,  0.92005,  0.97051, -5.75
2467, -0.55873, -0.02736, -0.14477,  0.28209
2468,  0.00,  0.00,  0.00,  0.00
2469,  0.00,  0.00,  0.00,  0.00
2470,  0.00,  0.00,  0.00,  0.00
2471,  0.00,  0.00,  0.00,  0.00
2472,  0.00,  0.00,  0.00,  0.00
2473,  0.00,  0.00,  0.00,  0.00
2474,  0.00,  0.00,  0.00,  0.00
2475,  0.00,  0.00,  0.00,  1.00
2476,  20.00,  20.00,  20.00,  20.00
2477,  0.0293,  0.05859,  0.78223,  0.62695
2478,  0.0293,  0.05859,  0.09473,  0.62695
2479,  0.24741,  0.05094,  0.45544,  5.75
2480,  1.05339,  0.38802,  0.44896,  0.00
2481,  0.81909,  0.98251,  0.90436, -5.75
2482, -0.55758, -0.06146, -0.19194,  0.28209
2483,  0.00,  0.00,  0.00,  0.00
2484,  0.00,  0.00,  0.00,  0.00
2485,  0.00,  0.00,  0.00,  0.00
2486,  0.00,  0.00,  0.00,  0.00
2487,  0.00,  0.00,  0.00,  0.00
2488,  0.00,  0.00,  0.00,  0.00
2489,  0.00,  0.00,  0.00,  0.00
2490,  0.00,  0.00,  0.00,  1.00
2491,  20.00,  20.00,  20.00,  20.00
2492,  0.0293,  0.05859,  0.78223,  0.68945
2493,  0.0293,  0.05859,  0.09473,  0.68945
2494,  0.27686,  0.0676,  0.47043,  5.75
2495,  1.0854,  0.55921,  0.50649,  0.00
2496,  0.82427,  0.96086,  0.881, -5.75
2497, -0.56208, -0.15734, -0.21936,  0.28209
2498,  0.00,  0.00,  0.00,  0.00
2499,  0.00,  0.00,  0.00,  0.00
2500,  0.00,  0.00,  0.00,  0.00
2501,  0.00,  0.00,  0.00,  0.00
2502,  0.00,  0.00,  0.00,  0.00
2503,  0.00,  0.00,  0.00,  0.00
2504,  0.00,  0.00,  0.00,  0.00
2505,  0.00,  0.00,  0.00,  1.00
2506,  20.00,  20.00,  20.00,  20.00
2507,  0.0293,  0.05859,  0.78223,  0.75195
2508,  0.0293,  0.05859,  0.09473,  0.75195
2509,  0.32024,  0.077,  0.50241,  5.75
2510,  1.08037,  0.42477,  0.45583,  0.00
2511,  0.82804,  0.95147,  0.84095, -5.75
2512, -0.55644, -0.09959, -0.26747,  0.28209
2513,  0.00,  0.00,  0.00,  0.00
2514,  0.00,  0.00,  0.00,  0.00
2515,  0.00,  0.00,  0.00,  0.00
2516,  0.00,  0.00,  0.00,  0.00
2517,  0.00,  0.00,  0.00,  0.00
2518,  0.00,  0.00,  0.00,  0.00
2519,  0.00,  0.00,  0.00,  0.00
2520,  0.00,  0.00,  0.00,  1.00
2521,  20.00,  20.00,  20.00,  20.00
2522,  0.0293,  0.05859,  0.78223,  0.81445
2523,  0.0293,  0.05859,  0.09473,  0.81445
2524,  0.2954,  0.07885,  0.4094,  5.75
2525,  1.09027,  0.47118,  0.50002,  0.00
2526,  0.82574,  0.94961,  0.93987, -5.75
2527, -0.55858, -0.18832, -0.25196,  0.28209
2528,  0.00,  0.00,  0.00,  0.00
2529,  0.00,  0.00,  0.00,  0.00
2530,  0.00,  0.00,  0.00,  0.00
2531,  0.00,  0.00,  0.00,  0.00
2532,  0.00,  0.00,  0.00,  0.00
2533,  0.00,  0.00,  0.00,  0.00
2534,  0.00,  0.00,  0.00,  0.00
2535,  0.00,  0.00,  0.00,  1.00
2536,  20.00,  20.00,  20.00,  20.00
2537,  0.0293,  0.05859,  0.78223,  0.87695
2538,  0.0293,  0.05859,  0.09473,  0.87695
2539,  0.32482,  0.05071,  0.64683,  5.75
2540,  1.0525,  0.66934,  0.71101,  0.00
2541,  0.82302,  0.97775,  0.70637, -5.75
2542, -0.55959, -0.26249, -0.39488,  0.28209
2543,  0.00,  0.00,  0.00,  0.00
2544,  0.00,  0.00,  0.00,  0.00
2545,  0.00,  0.00,  0.00,  0.00
2546,  0.00,  0.00,  0.00,  0.00
2547,  0.00,  0.00,  0.00,  0.00
2548,  0.00,  0.00,  0.00,  0.00
2549,  0.00,  0.00,  0.00,  0.00
2550,  0.00,  0.00,  0.00,  1.00
2551,  20.00,  20.00,  20.00,  20.00
2552,  0.0293,  0.05859,  0.78223,  0.93945
2553,  0.0293,  0.05859,  0.09473,  0.93945
2554,  0.20428,  0.04626,  0.36283,  5.75
2555,  1.06506,  0.4037,  0.43555,  0.00
2556,  0.8173,  0.9822,  1.00, -5.75
2557, -0.55974, -0.05111, -0.17268,  0.28209
2558,  0.00,  0.00,  0.00,  0.00
2559,  0.00,  0.00,  0.00,  0.00
2560,  0.00,  0.00,  0.00,  0.00
2561,  0.00,  0.00,  0.00,  0.00
2562,  0.00,  0.00,  0.00,  0.00
2563,  0.00,  0.00,  0.00,  0.00
2564,  0.00,  0.00,  0.00,  0.00
2565,  0.00,  1.00,  1.00,  1.00
2566,  20.00,  20.00,  20.00,  20.00
2567,  0.0293,  0.05859,  0.87598,  0.25195
2568,  0.0293,  0.05859,  0.71973,  0.25195
2569,  0.71308,  0.19654,  0.90297,  5.75
2570,  0.62887,  0.78658,  1.06925,  0.00
2571,  0.90288,  0.8107,  0.33543, -5.75
2572, -0.40507, -0.49003, -0.53325,  0.28209
2573,  0.00,  0.00,  0.00,  0.00
2574,  0.00,  0.00,  0.00,  0.00
2575,  0.00,  0.00,  0.00,  0.00
2576,  0.00,  0.00,  0.00,  0.00
2577,  0.00,  0.00,  0.00,  0.00
2578,  0.00,  0.00,  0.00,  0.00
2579,  0.00,  0.00,  0.00,  0.00
2580,  0.00,  0.00,  0.00,  1.00
2581,  20.00,  20.00,  20.00,  20.00
2582,  0.0293,  0.05859,  0.81348,  0.62695
2583,  0.0293,  0.05859,  0.12598,  0.50195
2584,  0.28398,  0.06103,  0.46384,  5.75
2585,  1.07022,  0.3437,  0.36154,  0.00
2586,  0.81678,  0.96744,  0.89985, -5.75
2587, -0.5583, -0.00957, -0.11332,  0.28209
2588,  0.00,  0.00,  0.00,  0.00
2589,  0.00,  0.00,  0.00,  0.00
2590,  0.00,  0.00,  0.00,  0.00
2591,  0.00,  0.00,  0.00,  0.00
2592,  0.00,  0.00,  0.00,  0.00
2593,  0.00,  0.00,  0.00,  0.00
2594,  0.00,  0.00,  0.00,  0.00
2595,  0.00,  0.00,  0.00,  1.00
2596,  20.00,  20.00,  20.00,  20.00
2597,  0.0293,  0.05859,  0.84473,  0.62695
2598,  0.0293,  0.05859,  0.12598,  0.56445
2599,  0.26928,  0.06346,  0.41143,  5.75
2600,  1.06558,  0.32798,  0.35813,  0.00
2601,  0.81805,  0.965,  0.94955, -5.75
2602, -0.56178, -0.01717, -0.09032,  0.28209
2603,  0.00,  0.00,  0.00,  0.00
2604,  0.00,  0.00,  0.00,  0.00
2605,  0.00,  0.00,  0.00,  0.00
2606,  0.00,  0.00,  0.00,  0.00
2607,  0.00,  0.00,  0.00,  0.00
2608,  0.00,  0.00,  0.00,  0.00
2609,  0.00,  0.00,  0.00,  0.00
2610,  0.00,  0.00,  0.00,  1.00
2611,  20.00,  20.00,  20.00,  20.00
2612,  0.0293,  0.05859,  0.87598,  0.62695
2613,  0.0293,  0.05859,  0.12598,  0.62695
2614,  0.25108,  0.05938,  0.38312,  5.75
2615,  1.07683,  0.38502,  0.42314,  0.00
2616,  0.81694,  0.96909,  0.98029, -5.75
2617, -0.56209, -0.04167, -0.17091,  0.28209
2618,  0.00,  0.00,  0.00,  0.00
2619,  0.00,  0.00,  0.00,  0.00
2620,  0.00,  0.00,  0.00,  0.00
2621,  0.00,  0.00,  0.00,  0.00
2622,  0.00,  0.00,  0.00,  0.00
2623,  0.00,  0.00,  0.00,  0.00
2624,  0.00,  0.00,  0.00,  0.00
2625,  0.00,  0.00,  0.00,  1.00
2626,  20.00,  20.00,  20.00,  20.00
2627,  0.0293,  0.05859,  0.90723,  0.62695
2628,  0.0293,  0.05859,  0.12598,  0.68945
2629,  0.24116,  0.05844,  0.36436,  5.75
2630,  1.07148,  0.36815,  0.35047,  0.00
2631,  0.82003,  0.97002,  0.99391, -5.75
2632, -0.56134, -0.01009, -0.09066,  0.28209
2633,  0.00,  0.00,  0.00,  0.00
2634,  0.00,  0.00,  0.00,  0.00
2635,  0.00,  0.00,  0.00,  0.00
2636,  0.00,  0.00,  0.00,  0.00
2637,  0.00,  0.00,  0.00,  0.00
2638,  0.00,  0.00,  0.00,  0.00
2639,  0.00,  0.00,  0.00,  0.00
2640,  0.00,  0.00,  0.00,  1.00
2641,  20.00,  20.00,  20.00,  20.00
2642,  0.0293,  0.05859,  0.93848,  0.62695
2643,  0.0293,  0.05859,  0.12598,  0.75195
2644,  0.18876,  0.04242,  0.36043,  5.75
2645,  1.06803,  0.42899,  0.34396,  0.00
2646,  0.81886,  0.98603,  1.00, -5.75
2647, -0.56107, -0.01955, -0.03516,  0.28209
2648,  0.00,  0.00,  0.00,  0.00
2649,  0.00,  0.00,  0.00,  0.00
2650,  0.00,  0.00,  0.00,  0.00
2651,  0.00,  0.00,  0.00,  0.00
2652,  0.00,  0.00,  0.00,  0.00
2653,  0.00,  0.00,  0.00,  0.00
2654,  0.00,  0.00,  0.00,  0.00
2655,  0.00,  0.00,  0.00,  1.00
2656,  20.00,  20.00,  20.00,  20.00
2657,  0.0293,  0.05859,  0.96973,  0.62695
2658,  0.0293,  0.05859,  0.12598,  0.81445
2659,  0.18116,  0.03488,  0.36028,  5.75
2660,  1.02804,  0.41648,  0.43083,  0.00
2661,  0.81884,  0.99354,  1.00, -5.75
2662, -0.54872, -0.04538, -0.15216,  0.28209
2663,  0.00,  0.00,  0.00,  0.00
2664,  0.00,  0.00,  0.00,  0.00
2665,  0.00,  0.00,  0.00,  0.00
2666,  0.00,  0.00,  0.00,  0.00
2667,  0.00,  0.00,  0.00,  0.00
2668,  0.00,  0.00,  0.00,  0.00
2669,  0.00,  0.00,  0.00,  0.00
2670,  0.00,  0.00,  0.00,  1.00
2671,  20.00,  20.00,  20.00,  20.00
2672,  0.0293,  0.05859,  0.81348,  0.68945
2673,  0.0293,  0.05859,  0.12598,  0.87695
2674,  0.20611,  0.04539,  0.35648,  5.75
2675,  1.07613,  0.34942,  0.37503,  0.00
2676,  0.82108,  0.98308,  1.00, -5.75
2677, -0.56001, -0.01051, -0.15603,  0.28209
2678,  0.00,  0.00,  0.00,  0.00
2679,  0.00,  0.00,  0.00,  0.00
2680,  0.00,  0.00,  0.00,  0.00
2681,  0.00,  0.00,  0.00,  0.00
2682,  0.00,  0.00,  0.00,  0.00
2683,  0.00,  0.00,  0.00,  0.00
2684,  0.00,  0.00,  0.00,  0.00
2685,  0.00,  0.00,  0.00,  1.00
2686,  20.00,  20.00,  20.00,  20.00
2687,  0.0293,  0.05859,  0.81348,  0.75195
2688,  0.0293,  0.05859,  0.12598,  0.93945
2689,  0.29782,  0.07197,  0.45063,  5.75
2690,  1.08027,  0.35702,  0.64092,  0.00
2691,  0.82363,  0.9565,  0.90212, -5.75
2692, -0.56171,  0.00064, -0.39504,  0.28209
2693,  0.00,  0.00,  0.00,  0.00
2694,  0.00,  0.00,  0.00,  0.00
2695,  0.00,  0.00,  0.00,  0.00
2696,  0.00,  0.00,  0.00,  0.00
2697,  0.00,  0.00,  0.00,  0.00
2698,  0.00,  0.00,  0.00,  0.00
2699,  0.00,  0.00,  0.00,  0.00
2700,  0.00,  0.00,  0.00,  1.00
2701,  20.00,  20.00,  20.00,  20.00
2702,  0.0293,  0.05859,  0.81348,  0.81445
2703,  0.0293,  0.05859,  0.15723,  0.50195
2704,  0.20436,  0.04504,  0.36276,  5.75
2705,  1.05829,  0.34998,  0.42193,  0.00
